event_index,attempt,node,status_code,elapsed_ms,leader,result,final
1,1,http://100.100.1.200:7000,200,49.369,lnx200nas,submit_ok,ok
0,1,http://100.100.1.200:7000,200,59.036,lnx200nas,submit_ok,ok
3,1,http://100.100.1.200:7000,200,62.045,lnx200nas,submit_ok,ok
2,1,http://100.100.1.202:7000,200,72.809,lnx200nas,submit_ok,ok
7,1,http://100.100.1.202:7000,200,8.884,,retryable_error,retry
4,1,http://100.100.1.200:7000,200,43.34,lnx200nas,submit_ok,ok
5,1,http://100.100.1.200:7000,200,36.384,lnx200nas,submit_ok,ok
6,1,http://100.100.1.200:7000,200,27.39,lnx200nas,submit_ok,ok
8,1,http://100.100.1.202:7000,200,11.704,,retryable_error,retry
9,1,http://100.100.1.202:7000,200,13.223,,retryable_error,retry
11,1,http://100.100.1.202:7000,200,11.529,,retryable_error,retry
10,1,http://100.100.1.203:7000,200,17.313,,retryable_error,retry
12,1,http://100.100.1.203:7000,200,9.644,,retryable_error,retry
14,1,http://100.100.1.202:7000,200,10.193,,retryable_error,retry
16,1,http://100.100.1.202:7000,200,19.059,,retryable_error,retry
13,1,http://100.100.1.202:7000,200,30.684,,retryable_error,retry
15,1,http://100.100.1.202:7000,200,25.83,,retryable_error,retry
17,1,http://100.100.1.203:7000,200,24.917,,retryable_error,retry
19,1,http://100.100.1.203:7000,200,11.7,,retryable_error,retry
20,1,http://100.100.1.202:7000,200,11.798,,retryable_error,retry
18,1,http://100.100.1.200:7000,200,24.981,lnx200nas,submit_ok,ok
23,1,http://100.100.1.202:7000,200,6.996,,retryable_error,retry
21,1,http://100.100.1.200:7000,200,25.199,lnx200nas,submit_ok,ok
22,1,http://100.100.1.200:7000,200,23.645,lnx200nas,submit_ok,ok
24,1,http://100.100.1.200:7000,200,19.229,lnx200nas,submit_ok,ok
25,1,http://100.100.1.203:7000,200,5.082,,retryable_error,retry
26,1,http://100.100.1.203:7000,200,4.137,,retryable_error,retry
27,1,http://100.100.1.200:7000,200,6.105,,retryable_error,retry
28,1,http://100.100.1.200:7000,200,10.722,,retryable_error,retry
29,1,http://100.100.1.203:7000,200,3.934,,retryable_error,retry
30,1,http://100.100.1.200:7000,200,7.801,,retryable_error,retry
31,1,http://100.100.1.202:7000,200,5.144,,retryable_error,retry
32,1,http://100.100.1.203:7000,200,2.858,,retryable_error,retry
33,1,http://100.100.1.202:7000,200,4.049,,retryable_error,retry
34,1,http://100.100.1.200:7000,200,5.373,,retryable_error,retry
35,1,http://100.100.1.200:7000,200,6.376,,retryable_error,retry
36,1,http://100.100.1.203:7000,200,2.792,,retryable_error,retry
37,1,http://100.100.1.202:7000,200,4.904,,retryable_error,retry
38,1,http://100.100.1.202:7000,200,5.129,,retryable_error,retry
39,1,http://100.100.1.203:7000,200,3.106,,retryable_error,retry
40,1,http://100.100.1.202:7000,200,4.734,,retryable_error,retry
41,1,http://100.100.1.202:7000,200,4.613,,retryable_error,retry
42,1,http://100.100.1.202:7000,200,4.304,,retryable_error,retry
43,1,http://100.100.1.202:7000,200,4.349,,retryable_error,retry
44,1,http://100.100.1.202:7000,200,4.581,,retryable_error,retry
45,1,http://100.100.1.203:7000,200,4.921,,retryable_error,retry
46,1,http://100.100.1.202:7000,200,6.16,,retryable_error,retry
47,1,http://100.100.1.203:7000,200,6.481,,retryable_error,retry
50,1,http://100.100.1.202:7000,200,8.737,,retryable_error,retry
49,1,http://100.100.1.200:7000,200,12.295,,retryable_error,retry
48,1,http://100.100.1.202:7000,200,19.711,,retryable_error,retry
51,1,http://100.100.1.200:7000,200,14.437,,retryable_error,retry
52,1,http://100.100.1.203:7000,200,14.999,,retryable_error,retry
53,1,http://100.100.1.202:7000,200,12.604,,retryable_error,retry
54,1,http://100.100.1.203:7000,200,10.907,,retryable_error,retry
57,1,http://100.100.1.203:7000,200,7.673,,retryable_error,retry
55,1,http://100.100.1.203:7000,200,14.604,,retryable_error,retry
56,1,http://100.100.1.202:7000,200,19.621,,retryable_error,retry
59,1,http://100.100.1.202:7000,200,13.642,,retryable_error,retry
60,1,http://100.100.1.203:7000,200,12.511,,retryable_error,retry
58,1,http://100.100.1.200:7000,200,23.29,,retryable_error,retry
61,1,http://100.100.1.203:7000,200,15.144,,retryable_error,retry
62,1,http://100.100.1.202:7000,200,17.327,,retryable_error,retry
63,1,http://100.100.1.200:7000,200,19.028,,retryable_error,retry
64,1,http://100.100.1.203:7000,200,22.084,,retryable_error,retry
65,1,http://100.100.1.202:7000,200,13.579,,retryable_error,retry
66,1,http://100.100.1.203:7000,200,10.495,,retryable_error,retry
68,1,http://100.100.1.203:7000,200,15.32,,retryable_error,retry
67,1,http://100.100.1.203:7000,200,21.489,,retryable_error,retry
70,1,http://100.100.1.202:7000,200,13.423,,retryable_error,retry
71,1,http://100.100.1.202:7000,200,11.285,,retryable_error,retry
69,1,http://100.100.1.202:7000,200,25.334,,retryable_error,retry
72,1,http://100.100.1.202:7000,200,15.004,,retryable_error,retry
74,1,http://100.100.1.203:7000,200,8.948,,retryable_error,retry
73,1,http://100.100.1.203:7000,200,12.937,,retryable_error,retry
75,1,http://100.100.1.200:7000,200,13.487,,retryable_error,retry
76,1,http://100.100.1.203:7000,200,6.386,,retryable_error,retry
78,1,http://100.100.1.203:7000,200,5.021,,retryable_error,retry
77,1,http://100.100.1.202:7000,200,8.299,,retryable_error,retry
79,1,http://100.100.1.202:7000,200,5.597,,retryable_error,retry
80,1,http://100.100.1.203:7000,200,5.325,,retryable_error,retry
81,1,http://100.100.1.202:7000,200,8.285,,retryable_error,retry
82,1,http://100.100.1.202:7000,200,8.291,,retryable_error,retry
84,1,http://100.100.1.202:7000,200,6.905,,retryable_error,retry
83,1,http://100.100.1.200:7000,200,15.247,,retryable_error,retry
86,1,http://100.100.1.203:7000,200,7.707,,retryable_error,retry
87,1,http://100.100.1.203:7000,200,4.792,,retryable_error,retry
85,1,http://100.100.1.200:7000,200,25.779,,retryable_error,retry
88,1,http://100.100.1.202:7000,200,8.525,,retryable_error,retry
90,1,http://100.100.1.203:7000,200,8.578,,retryable_error,retry
89,1,http://100.100.1.200:7000,200,14.181,,retryable_error,retry
91,1,http://100.100.1.202:7000,200,9.207,,retryable_error,retry
92,1,http://100.100.1.203:7000,200,12.208,,retryable_error,retry
7,2,http://100.100.1.200:7000,200,13.399,,retryable_error,retry
94,1,http://100.100.1.202:7000,200,8.734,,retryable_error,retry
95,1,http://100.100.1.202:7000,200,7.031,,retryable_error,retry
8,2,http://100.100.1.200:7000,200,11.479,,retryable_error,retry
93,1,http://100.100.1.200:7000,200,17.39,,retryable_error,retry
11,2,http://100.100.1.203:7000,200,5.724,,retryable_error,retry
9,2,http://100.100.1.200:7000,200,12.419,,retryable_error,retry
97,1,http://100.100.1.203:7000,200,5.537,,retryable_error,retry
96,1,http://100.100.1.202:7000,200,11.039,,retryable_error,retry
10,2,http://100.100.1.200:7000,200,11.778,,retryable_error,retry
14,2,http://100.100.1.200:7000,200,12.724,,retryable_error,retry
98,1,http://100.100.1.202:7000,200,12.574,,retryable_error,retry
99,1,http://100.100.1.200:7000,200,13.023,,retryable_error,retry
12,2,http://100.100.1.202:7000,200,22.975,,retryable_error,retry
100,1,http://100.100.1.202:7000,200,15.054,,retryable_error,retry
16,2,http://100.100.1.200:7000,200,12.116,,retryable_error,retry
15,2,http://100.100.1.200:7000,200,10.067,,retryable_error,retry
13,2,http://100.100.1.200:7000,200,15.61,,retryable_error,retry
19,2,http://100.100.1.200:7000,200,8.49,,retryable_error,retry
